Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.06,0.77,16.20%,172.26M,5.98%,5.82B,25.82,1.32,-14.98%,143.23M,8.93%,135.60M,2.82,0.32,83.98%,2.89%,11.91%,1.54B,3.77,24.23%,6.04%,3.92,5.88%,9.32,3.65,9.34%,4.67%,4.13M,20.85%,0.95,35.74,15.65%,8.04%,25.09,34.58,15.67%,0.26 (0.78%),20.63,18.47%,6.37%,-1.62%,1.15,0.32 (0.94%),1.75,0.20%,40.45%,35.59%,0.91,"Aug 20, 2024",2.83,183.51%,15.70%,65.17,2.11%,2.38%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,1.91,33.80,0.70%,5.16%,2.18%,Jul 30 AMC,1.05M,34.02,6.54%,8.73%,9.85%,"

","2,011,951",0.65%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,2.10%,1.32B,15.42,0.57,-8.45%,139.71M,-2.46%,-47.27M,-,0.11,75.56%,3.94%,-6.52%,445.68M,2.97,70.20%,-0.36%,4.40,-4.17%,1.27,6.89,0.89%,-6.17%,5.50M,0.58%,3.59,2.44,15.00%,-31.02%,7.05,10.85,-7.02%,-,-,9.40%,-7.99%,-19.45%,1.72,-,2.71,12.97%,68.16%,23.97%,0.32,-,2.71,60.38%,-6.31%,49.74,3.21%,4.19%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,0.89,8.83,2.46%,98.33%,6.80%,Aug 21 AMC,1.25M,8.74,0.29%,-1.14%,-3.74%,"

","1,112,363",-1.02%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,38.47,5.11,0.09%,458.37M,3.42%,89.02B,30.45,6.45,-0.45%,452.65M,6.50%,2.34B,4.02,1.46,95.66%,1.13%,15.81%,8.91B,9.98,9.66%,0.02%,2.52,13.60%,10.94,17.96,10.61%,16.79%,5.09M,9.37%,3.47,56.55,9.57%,48.88%,144.80,201.92,-0.45%,1.70 (0.87%),42.33,11.57%,20.02%,-2.69%,0.88,1.67 (0.85%),2.09,8.05%,68.32%,35.69%,3.59,"Jul 18, 2024",3.45,7.38%,36.05%,72.89,1.65%,1.66%,14100,1.36,8.43%,26.29%,1.53,222.33,Yes / Yes,1.36,-5.60%,30.71%,0.99,195.71,2.10%,5.04%,8.30%,Aug 06 BMO,2.02M,196.48,5.24%,7.10%,9.27%,"

","1,993,790",0.39%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.61,1.42,0.86%,606.77M,0.68%,13.22B,10.99,2.01,0.00%,592.88M,8.33%,1.19B,1.15,0.40,34.69%,2.90%,0.18%,5.61B,2.36,13.43%,3.61%,7.24,2.03%,10.31,2.14,18.60%,9.95%,17.22M,-11.78%,4.71,4.69,13.57%,14.81%,15.90,25.13,3.85%,0.68 (3.10%),-,13.37%,12.68%,-12.06%,-0.10,0.97 (4.39%),1.22,15.78%,31.13%,39.04%,0.52,"Sep 10, 2024",1.26,-0.18%,24.65%,61.93,1.47%,2.35%,23554,0.30,3.60%,21.14%,1.30,29.00,Yes / Yes,0.12,-3.11%,40.76%,0.30,22.34,0.90%,2.93%,6.28%,Aug 21 BMO,2.38M,22.10,3.22%,8.65%,7.79%,"

","719,911",-1.07%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.67%,152.49M,4.21%,25.70B,48.06,3.51,-0.16%,93.52M,-13.80%,-57.71M,-,0.63,46.95%,4.43%,-6.07%,2.17B,11.85,-10.26%,5.50%,2.09,-13.69%,8.36,20.17,22.48%,-1.39%,4.14M,8.92%,15.80,10.66,18.14%,-5.77%,146.59,259.61,-23.94%,-,43.93,-10.72%,-4.38%,-35.09%,0.84,-,1.04,48.57%,77.87%,14.96%,6.92,-,1.04,72.20%,-5.71%,43.38,2.91%,3.20%,7348,0.97,34.07%,-2.66%,1.71,214.44,Yes / Yes,0.04,53.13%,-,0.74,170.32,4.48%,24.95%,30.30%,Sep 03 AMC,1.98M,168.52,-6.54%,-7.84%,-14.59%,"

","1,472,817",-1.06%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.75%,70.77M,28.00%,295.82M,-,-3.56,-0.13%,61.33M,23.81%,-194.65M,-,-0.89,100.03%,20.02%,0.48%,40.56M,7.29,35.18%,-1.04%,5.40,-70.11%,5.38,0.77,-22.88%,-34.97%,12.28M,-81.50%,6.00,0.69,-,-42.98%,2.83,23.52,-72.54%,-,-,-50.05%,-45.92%,-82.31%,1.67,-,6.59,-20.00%,96.71%,47.00%,0.43,-,6.59,42.78%,-543.77%,64.96,17.41%,10.61%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,1.09,4.10,-,-47.48%,-,Aug 09 BMO,2.27M,4.16,27.76%,16.95%,-58.91%,"

","2,485,812",1.46%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,23.66,2.79,15.03%,307.79M,-1.87%,20.33B,12.47,5.29,-0.64%,261.54M,10.40%,875.37M,15.77,1.31,59.34%,4.02%,17.49%,4.59B,4.43,2.33%,-0.54%,3.01,-0.74%,27.68,2.39,-0.70%,9.01%,10.51M,-6.50%,24.46,2.70,1.50%,11.27%,55.06,74.77,-8.16%,-,11.81,-,10.22%,-11.68%,-0.05,-,4.45,95.81%,74.59%,19.94%,1.62,-,4.45,508.08%,17.80%,52.15,2.13%,2.79%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,0.74,68.11,1.20%,14.44%,2.09%,Aug 21 AMC,3.49M,66.04,-2.33%,6.73%,3.01%,"

","2,569,514",-3.04%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,-1.62%,2.10B,-,-1.78,-15.22%,98.53M,24.90%,-298.33M,-,-0.76,42.95%,5.01%,12.75%,322.71M,6.52,14.08%,-2.02%,8.57,16.15%,7.18,2.96,39.99%,-28.50%,4.93M,-17.69%,7.37,2.88,-,-36.46%,13.48,31.22,-22.36%,-,-,-16.93%,-42.02%,-32.03%,1.06,-,3.29,2095.12%,62.95%,57.42%,0.88,-,3.46,24.90%,-109.67%,66.08,3.12%,4.31%,2175,0.12,28.16%,-92.44%,1.14,49.39,Yes / Yes,0.01,34.35%,-,0.88,20.77,7.45%,-15.75%,45.95%,Aug 06 AMC,575.63K,21.22,8.88%,14.55%,6.46%,"

","504,434",2.17%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,0.67%,382.39M,14.73,0.20,0.00%,116.59M,-16.94%,-57.85M,-,-0.00,17.20%,0.01%,-15.06%,1.22B,0.31,3.54%,-,0.07,-83.53%,2.73,1.10,336.89%,-4.29%,0.01M,-,2.20,1.36,-,-9.63%,2.62,21.91,-81.67%,-,-,-,-12.58%,-86.36%,-,-,1.61,26.18%,17.21%,14.12%,0.28,-,1.80,69.95%,-3.73%,43.94,6.83%,10.30%,3476,0.26,-1.34%,-4.74%,1.00,4.75,No / Yes,0.04,88.56%,-,0.33,3.07,-2.36%,-133.33%,5.18%,Aug 22 BMO,104.78K,2.99,-5.20%,-5.55%,-73.28%,"

","34,638",-2.61%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,35.52,0.29,36.02%,76.17M,14.11%,1.01B,-,-0.19,-0.51%,63.56M,11.61%,30.22M,-,-0.10,51.96%,5.31%,18.35%,537.45M,1.88,-146.24%,-1.82%,6.24,-12.61%,0.25,41.37,11.02%,4.65%,3.38M,-31.89%,5.27,1.93,-,855.40%,7.21,15.35,-26.69%,-,11.65,-,5.26%,-33.62%,1.19,-,7.44,17.01%,89.51%,41.33%,0.42,-,7.44,-44.78%,11.55%,66.44,4.56%,3.97%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.42,10.11,5.30%,190.25%,-27.44%,Aug 07 AMC,540.79K,10.19,8.90%,15.18%,-8.73%,"

","766,273",0.79%,ZIP
