Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.22,0.64,16.93%,172.26M,0.38%,5.40B,24.78,1.27,-2.36%,142.87M,0.67%,112.70M,3.43,0.26,84.83%,3.70%,4.98%,1.53B,3.53,18.11%,6.00%,4.81,7.76%,9.30,3.37,10.60%,3.77%,5.29M,39.18%,0.79,39.51,14.35%,6.48%,19.29,33.95,6.77%,0.26 (0.84%),23.22,18.47%,5.28%,-7.51%,1.23,0.30 (0.96%),1.77,1.96%,38.51%,62.78%,0.70,"Feb 16, 2024",3.02,36.01%,14.25%,51.92,1.87%,2.11%,2400,0.34,19.40%,7.36%,2.43,34.00,Yes / Yes,0.33,38.11%,45.61%,0.67,31.35,1.78%,13.04%,4.85%,Feb 06 AMC,1.10M,31.40,-1.15%,3.88%,11.03%,"

","740,646",0.16%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.27%,143.12M,0.35%,1.23B,16.58,0.52,-9.40%,132.71M,0.12%,-68.19M,-,0.07,75.49%,3.45%,-5.17%,431.66M,2.86,21.72%,-0.38%,3.85,-6.20%,0.88,9.82,29.46%,-9.14%,4.58M,-14.23%,3.59,2.40,-,-59.08%,7.05,12.12,-8.30%,-,-,9.40%,-12.86%,-28.87%,1.89,-,2.65,12.97%,70.92%,22.27%,0.35,-,2.37,47.34%,-14.73%,52.90,4.60%,3.11%,1549,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,1.43,8.25,-0.10%,140.00%,7.40%,Feb 28 AMC,1.19M,8.62,2.83%,-0.88%,-6.30%,"

","1,699,109",4.48%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,36.20,5.07,0.09%,458.37M,-8.21%,84.03B,28.29,6.49,-10.27%,457.47M,-3.49%,2.34B,3.60,1.36,95.49%,0.74%,0.77%,8.54B,9.84,8.90%,0.02%,1.63,-3.62%,10.90,16.83,11.98%,16.05%,3.41M,8.17%,4.46,41.17,10.07%,49.86%,151.03,201.92,-7.01%,1.74 (0.95%),51.84,11.57%,19.95%,-9.11%,0.87,1.56 (0.85%),2.00,8.05%,68.28%,21.52%,4.43,"Apr 18, 2024",3.36,12.77%,35.92%,38.48,2.27%,2.20%,14100,1.36,5.74%,27.43%,1.47,227.20,Yes / Yes,1.35,15.54%,30.71%,2.41,185.23,1.13%,-5.80%,8.48%,Feb 13 BMO,2.09M,183.53,-4.80%,-4.85%,1.59%,"

","5,028,531",-0.92%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.82,1.48,0.56%,609.17M,6.79%,12.24B,11.51,1.78,0.00%,595.25M,23.21%,1.23B,0.84,0.38,42.79%,2.52%,-6.79%,5.37B,2.28,32.17%,3.70%,4.18,-19.24%,9.82,2.08,15.73%,10.77%,15.00M,-18.70%,4.06,5.04,16.50%,16.18%,15.90,30.05,-3.95%,0.47 (2.32%),-,17.08%,13.74%,-31.98%,-0.05,0.00 (0.00%),1.13,18.73%,30.39%,28.59%,0.73,"Apr 05, 2023",1.17,26.78%,24.33%,67.64,4.61%,3.16%,24888,0.30,0.98%,22.98%,1.24,30.93,Yes / Yes,0.13,12.24%,0.00%,1.22,20.05,-8.49%,2.56%,-3.57%,Mar 19 AMC,3.59M,20.44,9.68%,9.94%,-11.95%,"

","4,390,147",1.95%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.83%,147.17M,-14.70%,30.02B,61.95,3.27,-0.48%,87.77M,-12.77%,-138.67M,-,0.65,48.66%,5.09%,2.10%,1.90B,15.84,53.48%,5.66%,1.92,24.38%,5.44,37.18,18.94%,-3.98%,4.47M,68.95%,16.58,12.21,37.13%,-18.64%,84.93,259.61,-8.64%,-,57.39,-17.41%,-6.46%,-22.03%,0.84,-,1.88,53.60%,81.83%,138.34%,12.39,-,1.90,58.51%,-9.62%,34.85,5.39%,4.14%,5962,1.29,40.62%,-7.32%,1.59,260.35,Yes / Yes,1.24,51.94%,-,1.87,206.36,3.42%,30.99%,35.45%,Feb 29 AMC,2.33M,202.42,-15.08%,-12.98%,13.49%,"

","4,339,558",-1.91%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.07%,70.77M,-5.87%,1.03B,-,-3.77,-0.47%,63.81M,28.35%,-292.19M,-,-0.77,109.87%,22.45%,26.12%,0.00M,-,18.03%,-0.98%,15.98,-42.64%,6.18,2.36,-2.93%,-52.39%,14.33M,-21.32%,6.81,2.14,-,-67.09%,9.56,31.46,-3.76%,-,-,-50.05%,-60.82%,-53.66%,1.73,-,7.16,-20.00%,-,52.51%,1.05,-,7.16,-0.81%,0.00%,57.53,7.20%,7.61%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.76,14.26,-,-5.93%,-,Feb 27 BMO,896.35K,14.58,10.42%,6.53%,-25.56%,"

","685,160",2.24%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,32.34,2.05,24.46%,260.90M,-4.60%,20.22B,13.21,5.03,-0.47%,229.97M,4.29%,637.46M,21.56,1.20,59.46%,5.53%,-2.55%,4.53B,4.47,-5.03%,-0.54%,3.12,-9.36%,26.07,2.55,1.63%,7.06%,12.72M,-6.88%,22.89,2.90,1.50%,8.96%,58.87,75.90,-7.63%,-,13.74,-,7.90%,-12.50%,-0.06,-,4.38,95.81%,74.72%,12.82%,1.97,-,4.38,516.13%,11.60%,50.23,2.75%,2.61%,7420,0.01,3.06%,14.08%,2.67,78.84,Yes / Yes,0.01,368.46%,0.00%,0.69,66.49,1.54%,23.91%,2.56%,Feb 26 AMC,4.07M,66.42,1.99%,-1.28%,-1.59%,"

","2,812,489",-0.11%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,-4.81%,1.95B,-,-1.43,-5.93%,98.31M,-10.49%,-334.62M,-,-0.51,42.36%,4.77%,-26.64%,266.72M,7.33,8.70%,-2.08%,6.98,-30.87%,8.19,2.42,54.76%,-29.66%,4.69M,-50.33%,8.17,2.42,-,-36.34%,17.68,41.05,-27.55%,-,-,-16.93%,-41.61%,-51.77%,1.14,-,4.41,2095.12%,64.08%,11.96%,1.30,-,4.63,25.17%,-141.19%,44.09,5.54%,5.61%,2175,0.02,24.03%,-125.46%,1.17,52.95,Yes / Yes,0.01,-52.98%,-,0.63,18.91,-8.76%,-90.47%,5.16%,Feb 27 AMC,671.33K,19.80,-1.07%,-12.82%,-24.00%,"

","422,168",4.71%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.94,9.46%,127.44M,-10.16%,2.27B,-,-,0.00%,115.39M,1.08%,-151.03M,-,-,0.63%,0.02%,-,1.21B,1.87,-,-,0.36,-,-4.20,-,-,-11.59%,0.02M,-,1.79,9.92,-,-27.55%,15.00,21.91,9.01%,-,-,-,-36.87%,-18.87%,-,-,1.49,39.43%,16.54%,18.53%,1.71,-,1.67,38.67%,-5.65%,46.32,8.16%,10.75%,3956,0.27,-4.58%,-12.49%,1.00,20.69,No / Yes,0.05,59.37%,-,0.75,18.50,-,-,-8.20%,-,67.02K,17.78,-4.66%,1.24%,2.11%,"

","50,425",-3.89%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,26.22,0.47,31.10%,76.17M,-0.49%,1.18B,49.59,0.25,-1.30%,66.22M,-12.71%,49.10M,2.55,-0.04,53.01%,4.61%,-9.21%,645.72M,1.82,-100.67%,-1.83%,5.13,-19.01%,0.08,144.46,8138.53%,7.15%,3.05M,-28.56%,5.41,2.26,10.30%,265.50%,10.27,19.29,-12.01%,-,11.49,-,8.77%,-36.60%,1.26,-,6.57,17.01%,89.72%,19.08%,0.52,-,6.57,-9.45%,13.48%,31.52,3.44%,3.57%,1000,66.40,-28.62%,7.60%,2.38,14.17,Yes / Yes,65.87,-67.13%,0.00%,1.01,12.57,6.05%,-32.61%,-35.42%,Feb 22 AMC,595.21K,12.23,-10.18%,-12.85%,-16.00%,"

","604,075",-2.70%,ZIP
