Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.00,0.77,16.05%,172.26M,0.46%,5.54B,24.61,1.32,-14.91%,143.50M,3.54%,135.60M,2.68,0.32,86.98%,3.02%,3.58%,1.54B,3.60,24.23%,6.04%,4.82,1.12%,9.32,3.48,9.34%,4.67%,4.34M,9.67%,0.95,34.07,15.65%,8.04%,25.09,34.58,10.27%,0.26 (0.81%),19.66,18.47%,6.37%,-6.22%,1.16,0.32 (0.99%),1.75,0.20%,40.45%,29.25%,0.67,"Aug 20, 2024",2.83,183.51%,15.70%,61.81,1.61%,1.95%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.59,32.23,0.70%,5.16%,2.18%,Jul 30 AMC,899.05K,32.43,4.54%,5.65%,5.18%,"

","531,449",0.62%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.81%,137.79M,-2.33%,1.30B,15.51,0.57,-8.58%,136.53M,-0.57%,-47.27M,-,0.11,80.14%,4.54%,-13.40%,445.68M,2.92,70.20%,-0.36%,5.01,9.74%,0.94,9.35,0.89%,-6.17%,6.19M,-2.87%,3.67,2.40,15.00%,-31.02%,7.05,10.85,-6.49%,-,-,9.40%,-7.99%,-18.99%,1.73,-,2.50,12.97%,72.44%,24.68%,0.36,-,2.71,60.38%,-6.51%,49.05,3.23%,3.98%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,0.74,8.91,2.46%,98.33%,6.80%,Aug 21 AMC,1.24M,8.79,1.63%,-2.58%,-2.89%,"

","915,605",-1.35%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.93,5.11,0.09%,458.37M,1.43%,83.13B,28.41,6.46,-0.78%,452.66M,0.59%,2.34B,3.76,1.46,96.86%,0.90%,8.22%,8.91B,9.32,9.42%,0.02%,1.94,-3.84%,10.94,16.77,10.95%,16.79%,4.06M,-4.78%,3.47,52.81,9.57%,48.88%,144.80,201.92,-7.03%,1.71 (0.93%),39.53,11.57%,20.02%,-9.13%,0.88,1.67 (0.91%),2.09,8.05%,68.32%,26.72%,3.51,"Jul 18, 2024",3.45,7.38%,36.05%,53.51,1.29%,1.92%,14100,1.36,8.43%,26.29%,1.37,221.65,Yes / Yes,1.36,-5.60%,30.71%,1.11,182.89,2.10%,5.04%,8.30%,Aug 06 BMO,2.09M,183.49,0.11%,2.27%,2.51%,"

","2,328,498",0.33%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.14,1.42,0.86%,606.77M,4.18%,12.88B,10.69,2.01,0.00%,595.41M,15.89%,1.19B,1.01,0.40,37.30%,2.53%,-5.92%,5.61B,2.29,11.98%,3.58%,6.40,5.56%,10.31,2.08,19.90%,9.95%,15.05M,-12.45%,4.69,4.57,15.01%,14.81%,15.90,25.90,0.75%,0.68 (3.18%),-,13.37%,12.68%,-17.22%,-0.11,0.62 (2.89%),1.22,15.78%,31.13%,34.89%,0.65,"Sep 10, 2024",1.26,-0.18%,24.65%,62.23,2.36%,2.98%,23554,0.30,3.60%,21.14%,1.28,28.73,Yes / Yes,0.12,-3.11%,40.76%,2.98,21.30,0.90%,2.93%,6.28%,Aug 21 BMO,2.35M,21.44,6.93%,6.57%,4.26%,"

","7,012,679",0.66%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.67%,147.17M,0.28%,30.23B,60.10,3.33,-0.11%,92.70M,14.64%,-73.50M,-,0.70,47.35%,4.82%,17.66%,2.03B,14.89,68.40%,5.55%,2.23,-8.78%,7.22,27.68,10.40%,-1.99%,4.47M,35.78%,14.82,13.49,26.82%,-8.68%,143.36,259.61,-9.74%,-,54.97,-17.41%,-3.23%,-22.97%,0.81,-,1.67,52.19%,77.75%,39.49%,5.58,-,1.67,73.33%,-6.90%,63.31,2.05%,2.95%,5962,1.13,37.16%,-3.62%,1.65,231.78,Yes / Yes,1.08,139.17%,-,0.72,197.25,3.19%,33.96%,32.09%,Sep 03 AMC,2.00M,199.98,7.88%,6.41%,0.71%,"

","1,431,149",1.38%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.77%,70.77M,8.78%,246.75M,-,-3.56,-0.13%,61.32M,-8.68%,-194.65M,-,-0.89,100.05%,18.87%,-70.79%,40.56M,6.08,35.18%,-1.04%,7.90,-77.29%,5.38,0.64,-22.88%,-34.97%,11.57M,-86.95%,6.00,0.58,-,-42.98%,2.83,27.51,-77.10%,-,-,-50.05%,-45.92%,-87.39%,1.71,-,6.59,-20.00%,96.71%,22.61%,0.33,-,6.59,42.78%,-543.77%,48.45,7.97%,9.65%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,1.07,3.25,-,-47.48%,-,Aug 09 BMO,1.47M,3.47,8.38%,-7.85%,-67.19%,"

","1,566,246",6.77%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.75,2.79,15.03%,307.79M,-1.51%,21.26B,14.97,4.62,-0.63%,261.54M,17.14%,875.37M,16.50,1.31,59.24%,3.16%,12.62%,4.59B,4.64,-15.87%,-0.53%,2.35,-2.58%,27.68,2.50,5.30%,9.01%,8.25M,0.60%,24.46,2.82,1.50%,11.27%,55.06,75.90,-3.94%,-,12.36,-,10.22%,-8.99%,-0.07,-,4.45,95.81%,74.59%,25.46%,1.84,-,4.45,508.08%,17.80%,69.03,2.52%,2.75%,7420,0.01,2.76%,19.08%,2.56,74.94,Yes / Yes,0.00,17.25%,0.00%,1.46,69.94,1.20%,14.44%,2.09%,Aug 21 AMC,3.52M,69.08,12.84%,15.81%,8.04%,"

","5,142,183",-1.23%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,10.65%,1.98B,-,-1.78,-14.53%,98.53M,8.13%,-298.33M,-,-0.76,43.01%,4.78%,12.15%,322.71M,6.12,14.08%,-2.05%,8.26,-5.50%,7.18,2.78,39.99%,-28.50%,4.71M,-24.78%,7.37,2.71,-,-36.46%,13.48,31.22,-27.04%,-,-,-16.93%,-42.02%,-36.13%,1.06,-,3.29,2095.12%,62.95%,47.92%,0.91,-,3.46,24.90%,-109.67%,66.40,5.52%,5.60%,2175,0.12,28.16%,-92.44%,1.13,50.47,Yes / Yes,0.01,34.35%,-,1.56,19.55,7.45%,-15.75%,45.95%,Aug 06 AMC,571.05K,19.94,13.80%,11.26%,-2.14%,"

","893,305",1.99%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.90%,127.44M,-19.44%,370.88M,4.65,0.62,0.00%,116.52M,2.47%,-57.85M,-,0.05,17.25%,0.04%,-69.34%,1.22B,0.30,71.43%,-,0.27,-85.23%,2.73,1.06,2561.11%,-4.29%,0.05M,-,2.20,1.32,-,-9.63%,2.62,21.91,-82.22%,-,-,-,-12.58%,-86.77%,-,-,1.61,26.18%,17.21%,10.69%,0.34,-,1.80,69.95%,-3.73%,37.81,9.31%,9.95%,3476,0.26,-1.34%,-4.74%,1.00,15.83,No / Yes,0.04,88.56%,-,0.28,2.88,-2.36%,-133.33%,5.18%,Aug 22 BMO,172.55K,2.90,-7.16%,-14.08%,-75.31%,"

","48,587",0.69%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,33.29,0.29,36.01%,76.17M,2.36%,948.70M,-,-0.19,-0.51%,63.57M,10.79%,30.22M,-,-0.10,56.22%,5.24%,-5.54%,537.45M,1.77,-146.24%,-1.82%,6.20,-24.68%,0.25,38.77,11.02%,4.65%,3.33M,-41.73%,5.27,1.81,-,855.40%,7.21,16.55,-31.29%,-,10.92,-,5.26%,-42.30%,1.20,-,7.44,17.01%,89.51%,32.45%,0.40,-,7.44,-44.78%,11.55%,60.74,2.44%,5.31%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.92,9.43,5.30%,190.25%,-27.44%,Aug 07 AMC,537.42K,9.55,11.69%,9.58%,-15.90%,"

","496,945",1.27%,ZIP
