Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.34,0.98,11.57%,168.52M,0.91%,6.14B,24.84,1.47,-57.94%,148.79M,6.63%,169.50M,4.80,0.36,91.77%,3.48%,3.22%,1.58B,3.89,4.79%,1.25%,5.25,-9.42%,9.19,3.98,9.60%,6.29%,5.18M,19.31%,0.86,42.46,7.78%,10.49%,27.74,41.15,-2.09%,0.37 (1.01%),23.62,-7.41%,8.11%,-11.25%,1.03,0.35 (0.96%),1.72,-5.41%,41.66%,31.65%,0.80,"May 20, 2025",2.87,38.39%,16.67%,56.94,1.18%,1.96%,2500,0.36,3.22%,10.72%,2.25,37.00,Yes / Yes,0.35,29.71%,35.98%,0.34,36.26,1.36%,6.90%,4.01%,Apr 22 AMC,987.01K,36.52,0.08%,7.87%,2.19%,"

","337,203",0.72%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,30.56,5.57,0.10%,446.04M,0.91%,75.76B,24.92,6.83,-0.65%,444.77M,9.08%,2.52B,3.71,1.62,96.00%,2.30%,-0.12%,9.29B,8.16,5.29%,-0.39%,3.52,-3.83%,10.44,16.30,9.55%,17.70%,10.21M,-1.00%,3.87,44.02,8.23%,51.85%,139.70,200.33,4.44%,1.99 (1.17%),33.21,11.91%,25.04%,-15.06%,0.94,1.86 (1.10%),1.04,8.14%,69.48%,21.80%,3.67,"Jul 18, 2025",1.74,7.23%,37.01%,63.54,0.83%,1.51%,13800,1.45,6.32%,27.12%,1.50,200.31,Yes / Yes,1.16,7.88%,32.86%,0.52,168.61,1.37%,5.00%,1.37%,May 06 BMO,2.90M,170.16,3.50%,7.50%,-0.85%,"

","1,505,386",0.92%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,10.91,1.57,0.86%,593.65M,-2.67%,10.17B,9.43,1.82,0.00%,588.53M,-9.32%,1.30B,0.99,0.40,22.11%,2.28%,-14.86%,6.26B,1.62,8.10%,-8.69%,4.22,-9.89%,10.73,1.60,12.66%,10.29%,13.39M,-26.48%,5.35,3.20,10.97%,15.68%,16.34,27.50,-12.38%,0.68 (3.96%),-,8.45%,15.06%,-37.71%,-0.18,0.70 (4.09%),1.02,13.97%,29.66%,4.83%,0.50,"Apr 10, 2025",1.05,10.00%,24.06%,40.91,0.43%,2.74%,24471,0.27,13.41%,20.76%,1.38,23.34,Yes / Yes,0.01,38.73%,45.76%,0.29,17.04,-9.78%,-15.96%,8.02%,May 20 AMC,3.18M,17.13,-3.34%,-6.81%,-15.80%,"

","918,608",0.53%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.90%,155.70M,9.91%,47.18B,83.12,3.65,-0.54%,96.68M,29.76%,-38.78M,-,0.80,54.86%,9.03%,45.16%,2.55B,18.53,-0.12%,9.47%,3.17,52.55%,11.59,26.14,14.42%,-0.81%,8.73M,79.16%,19.30,15.70,11.49%,-2.68%,153.45,303.73,67.97%,-,68.27,-10.72%,-2.11%,-0.23%,1.08,-,1.18,48.24%,77.33%,97.48%,8.38,-,1.18,49.20%,-4.59%,85.86,0.35%,2.55%,7348,0.68,25.46%,-1.52%,1.67,301.10,Yes / Yes,0.02,-121.43%,-,0.94,300.88,1.74%,11.64%,22.57%,May 29 AMC,2.76M,303.03,15.48%,32.03%,50.17%,"

","2,581,960",0.71%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,24.13,3.33,14.64%,261.11M,-1.11%,24.31B,14.17,5.67,-2.00%,258.26M,2.17%,1.05B,9.61,1.38,62.60%,2.72%,5.75%,4.70B,5.17,1.20%,-0.36%,2.93,-2.76%,29.34,2.74,1.17%,9.87%,7.02M,30.59%,25.82,3.11,2.51%,12.19%,55.06,92.80,-1.54%,-,14.28,106.45%,11.73%,-13.42%,0.69,-,4.48,49.60%,75.85%,45.93%,1.80,-,4.48,24.11%,18.13%,51.68,0.83%,1.21%,7412,0.01,2.98%,22.31%,2.36,90.37,Yes / Yes,0.00,18.68%,0.00%,0.93,81.33,0.72%,9.22%,2.93%,May 21 AMC,2.40M,80.35,-1.61%,4.30%,4.30%,"

","2,221,621",-1.20%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,108.42M,26.44%,4.19B,108.08,0.35,-22.78%,108.40M,34.38%,-252.07M,-,-0.42,50.87%,4.59%,4.64%,418.33M,10.01,44.55%,5.25%,4.30,26.36%,7.48,5.10,124.46%,-23.32%,4.98M,97.56%,7.80,4.88,-,-32.05%,16.01,39.77,45.51%,-,-,-3.18%,-30.63%,-4.17%,0.94,-,3.09,98.38%,63.45%,138.04%,1.71,-,3.26,28.63%,-64.09%,70.44,6.75%,4.41%,1869,0.24,43.72%,-60.26%,1.29,54.42,Yes / Yes,0.02,18.43%,-,0.86,36.54,-5.41%,92.78%,22.19%,May 08 BMO,1.16M,38.11,20.43%,20.68%,34.23%,"

","998,106",4.30%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,0.38%,6.68B,12.17,2.17,-,-,4.76%,-710.26M,-,-0.86,4.02%,-,-15.85%,11.52B,0.58,61.86%,-2.46%,1.12,8.78%,-12.89,-,249.48%,-11.48%,0.92M,2.80%,5.39,4.89,-,-,13.00,33.32,-7.01%,-,-,-,-,-20.79%,0.16,-,0.45,118.66%,17.93%,103.00%,1.02,-,0.59,37.41%,-7.36%,50.10,0.65%,2.81%,17439,-,43.08%,-6.16%,1.00,39.53,Yes / Yes,-,66.34%,-,0.66,26.68,19.27%,-136.23%,47.60%,May 15 BMO,821.13K,26.39,-5.37%,9.15%,8.91%,"

","542,536",-1.09%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.60,5.13,1.68%,147.57M,4.05%,7.27B,8.90,5.54,-1.38%,145.09M,8.57%,756.00M,1.58,1.31,78.49%,3.95%,-1.73%,4.98B,1.46,5.12%,-2.11%,2.97,-16.87%,42.43,1.16,6.39%,0.91%,5.73M,19.82%,-,-,6.07%,13.06%,39.32,63.22,-9.16%,1.74 (3.53%),7.44,3.54%,10.04%,-22.05%,0.86,1.70 (3.45%),-,8.98%,-,25.33%,1.32,"May 15, 2025",0.15,28.90%,21.03%,59.01,2.20%,2.20%,9406,0.74,4.84%,15.17%,2.88,52.20,Yes / Yes,0.19,18.40%,33.52%,0.56,47.68,-0.18%,-4.71%,-0.83%,Apr 21 AMC,1.93M,49.28,2.55%,6.32%,-4.07%,"

","1,078,277",3.36%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.90,19.53,1.18%,120.46M,0.63%,2.12B,-,-1.91,0.00%,119.04M,29.12%,2.35B,-,1.22,48.39%,18.40%,-15.37%,8.87B,0.24,-86.23%,-8.10%,3.01,-10.18%,32.86,0.53,-177.87%,23.04%,21.90M,-14.21%,19.19,0.92,-,72.40%,11.03,29.00,-18.21%,0.93 (5.30%),0.60,-,27.51%,-39.45%,1.75,7.61 (43.36%),1.10,20.63%,34.71%,59.13%,0.86,"Jun 02, 2025",1.18,192.29%,31.33%,56.11,2.47%,4.16%,6700,1.49,65.83%,26.52%,4.12,15.12,Yes / Yes,1.16,226.86%,22.25%,0.57,17.16,9.06%,30.79%,28.46%,May 19 BMO,7.28M,17.56,0.58%,13.82%,-7.04%,"

","4,167,128",2.33%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,25.98,0.33,78.19%,252.58M,-0.93%,3.47B,17.29,0.49,0.00%,55.08M,6.90%,83.40M,1.33,-,11.97%,7.55%,8.81%,2.11B,1.65,19.20%,-7.13%,4.23,1.19%,3.76,2.27,20.31%,2.78%,4.16M,-30.56%,0.74,11.45,19.48%,8.89%,6.05,12.77,3.15%,0.14 (1.68%),17.92,-,4.94%,-33.28%,0.74,0.13 (1.52%),0.80,-,55.89%,40.83%,0.23,"Jul 07, 2025",1.41,-37.52%,9.45%,57.77,0.62%,1.26%,7395,1.13,2.26%,3.96%,2.75,8.72,Yes / Yes,0.78,-54950.00%,41.48%,0.60,8.54,-4.68%,-8.40%,-,Mar 27 BMO,982.80K,8.52,-0.37%,8.83%,2.13%,"

","589,904",-0.23%,ZGN
