Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.45%,75.14M,32.41%,1.80B,-,-0.63,2.18%,72.81M,29.89%,1.57B,-,-0.55,99.27%,10.34%,69.50%,-63.43M,13.40,37.52%,-2.12%,10.30,102.20%,134.48M,5.65,37.49%,-14.34%,7.53M,63.25%,4.23,7.15,21.33%,-18.46%,20.17 18.49%,38.87%,3.34,-,26.71% 15.81%,-18.90%,9.03 164.67%,191.46%,-,-,41.95% 20.90%,90.49%,7.57%,5.35%,-41.46%,-,11.67,43.93%,-52.51%,1.42,-,-,6.94,116.21%,-47.16%,74.01,1.17,- -,6.94,34.02%,27.95%,1.30,29.09,-,0.06,72.59%,36.02%,15.23,18.52,286,0.05,Nov 06 AMC,70.38%,731.49K,23.90,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","11,144,018",29.05%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,39.92,1.12,11.88%,167.47M,-5.78%,7.51B,27.21,1.65,-1.70%,147.47M,-1.95%,7.80B,3.28,0.34,93.57%,3.87%,-0.91%,192.30M,4.52,17.49%,-1.85%,6.24,19.86%,1.66B,4.72,9.60%,6.93%,5.71M,20.24%,9.50,28.86,12.16%,11.76%,50.03 -10.35%,13.80%,1.55,26.01,32.18% -7.41%,9.03%,27.74 61.68%,91.34%,0.37 (0.83%),21.36,19.81% -5.41%,41.36%,2.73%,2.55%,137.03%,0.36 (0.80%),4.70,42.07%,16.69%,1.18,349.87%,"Nov 20, 2025",1.83,6.88%,11.59%,37.85,2.25,3.23% 0.62%,2.78,44.39%,-4.36%,1.11,50.29,35.98%,0.35,11.07%,-4.13%,0.77,46.08,2500,0.34,Oct 28 AMC,13.71%,916.41K,44.85,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","702,306",-2.67%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,20.02,5.93,0.60%,441.46M,-0.83%,52.35B,17.42,6.82,-0.07%,438.07M,-17.53%,57.54B,2.53,1.41,96.56%,2.53%,-23.68%,2.65B,5.57,7.09%,0.63%,3.42,-27.53%,9.40B,9.72,7.60%,17.96%,11.07M,-27.09%,12.23,25.12,7.91%,49.87%,181.85 -34.67%,-32.90%,4.73,23.37,8.55% 11.91%,20.92%,117.26 1.31%,-16.70%,1.99 (1.68%),14.30,5.98% 8.14%,70.29%,1.86%,2.09%,-26.92%,2.00 (1.68%),6.12,11.51%,37.63%,3.33,159.39%,"Oct 31, 2025",2.28,2.68%,28.21%,19.63,1.60,18.93% 21.14%,3.64,8.17%,-10.73%,0.99,172.08,32.86%,1.35,0.50%,-15.29%,1.39,120.82,13800,1.35,Nov 04 BMO,-22.90%,3.24M,118.80,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","4,502,721",-1.67%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.90,1.46,0.00%,593.65M,-0.32%,11.20B,11.10,1.70,-,593.64M,-0.63%,10.22B,1.64,0.35,11.46%,3.13%,-4.46%,1.21B,1.74,-0.85%,-3.05%,11.00,-0.89%,6.42B,1.68,13.47%,9.38%,18.55M,-3.53%,11.20,3.02,7.85%,13.98%,22.01 -14.31%,-9.33%,6.24,-,18.24% 8.45%,13.37%,16.34 15.42%,-1.82%,0.63 (3.32%),5.55,9.28% 13.97%,27.49%,1.71%,1.77%,-35.20%,0.65 (3.45%),1.59,2.41%,21.97%,0.39,-,"Sep 30, 2025",1.19,14.40%,18.81%,47.15,1.48,- -,1.21,-25.19%,-0.66%,-0.19,23.08,45.76%,0.29,10.45%,-0.80%,0.84,18.94,24471,0.01,Nov 19 AMC,-0.43%,1.69M,18.86,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,419,191",-0.42%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,36.08%,158.30M,-10.33%,46.69B,67.10,4.39,-0.59%,101.19M,-1.78%,44.91B,-,0.86,52.58%,5.86%,7.27%,-41.48M,17.47,11.41%,4.58%,4.05,16.77%,2.67B,25.95,20.27%,-0.75%,5.93M,63.47%,11.37,13.07,18.03%,-2.70%,336.99 -12.48%,40.54%,22.57,64.24,54.06% 21.31%,-1.17%,164.78 78.98%,121.54%,-,29353.10,34.81% 44.03%,76.82%,3.95%,2.96%,130.84%,-,16.80,31.04%,-4.48%,10.61,-,-,1.94,23.31%,-1.55%,38.16,1.63,- -,1.94,-14.36%,-7.78%,1.06,330.71,-,1.00,21.31%,-3.49%,0.72,299.45,7923,0.97,Nov 25 AMC,12.34%,1.47M,294.92,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,052,030",-1.51%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.56,3.80,11.18%,267.28M,-1.56%,24.50B,13.79,5.94,-1.42%,265.83M,2.31%,16.77B,5.17,1.44,67.77%,2.54%,13.40%,1.19B,5.15,5.58%,2.14%,2.15,-1.74%,4.75B,2.74,1.50%,11.03%,6.75M,0.31%,29.82,3.15,4.17%,13.60%,92.80 -11.79%,-3.74%,26.02,13.28,-10.66% 106.45%,13.23%,64.41 27.09%,-0.45%,-,14.25,4.40% 49.60%,76.38%,2.53%,2.52%,-78.23%,-,3.53,36.57%,20.43%,2.23,-,-,4.36,3.63%,24.99%,45.42,2.29,- -,4.36,66.82%,-2.42%,0.81,93.36,0.00%,0.01,4.71%,-1.48%,0.71,84.22,7412,0.00,Nov 24 AMC,4.01%,3.13M,81.86,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,223,657",-2.80%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.04%,110.59M,-4.43%,2.32B,-,-1.09,-10.78%,108.75M,-26.05%,1.72B,-,-0.23,30.62%,4.62%,-40.97%,-206.71M,5.26,42.76%,-1.43%,6.54,-36.59%,441.78M,3.04,26.90%,-19.28%,5.02M,-20.12%,6.87,2.84,-,-28.96%,44.34 -52.82%,-30.15%,7.36,-,30.02% -3.16%,-26.82%,21.25 -1.55%,-31.16%,-,-,40.31% 98.33%,61.31%,2.87%,3.84%,-75.70%,-,3.90,30.16%,-51.59%,1.14,-,-,2.68,23.73%,-46.79%,21.15,1.50,- -,2.87,23.67%,-15.30%,0.88,47.50,-,0.29,12.75%,-27.87%,0.62,21.75,1869,0.01,Nov 06 BMO,-35.68%,767.51K,20.92,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","474,449",-3.82%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-2.65%,6.96B,13.11,2.07,-,-,-4.90%,10.45B,-,0.32,7.26%,-,-13.83%,-462.32M,0.55,56.15%,3.77%,0.79,-5.20%,12.55B,-,222.69%,-7.04%,0.43M,-4.30%,-13.26,4.88,-,-,33.32 -18.48%,-6.79%,5.56,-,5.46% -,-,17.91 51.65%,-,-,-,118.43% 118.66%,18.90%,1.20%,1.71%,-,-,0.83,62.51%,-4.64%,0.60,-,-,0.49,39.14%,-3.68%,36.74,1.00,- -,0.59,82.59%,-4.42%,0.16,35.55,-,-,37.06%,-6.60%,0.36,27.44,17439,-,Nov 17 BMO,0.06%,543.43K,27.16,"May 10, 2024",Yes / Yes,-88.48% -5.81%,"

","198,064",-1.02%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,8.75,5.59,1.56%,147.64M,-7.01%,7.22B,8.06,6.07,-0.12%,145.34M,-1.51%,-,0.98,1.56,80.63%,3.75%,-7.94%,823.00M,1.46,17.62%,0.40%,2.97,-0.33%,4.95B,1.06,4.25%,0.96%,5.45M,-9.82%,46.05,-,8.89%,12.71%,63.22 -22.62%,-18.75%,-,7.03,-9.99% 3.54%,9.59%,39.32 24.42%,-9.19%,1.75 (3.58%),-,19.10% 8.98%,-,3.02%,2.82%,25.50%,1.76 (3.60%),-,27.30%,22.37%,1.63,60.18%,"Nov 13, 2025",-,0.12%,16.64%,34.56,2.70,4.85% 5.34%,0.16,7.93%,-5.65%,0.87,61.55,33.52%,0.80,-2.03%,-9.96%,0.91,51.02,9406,0.25,Oct 20 AMC,-5.58%,1.84M,48.92,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,676,911",-4.12%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,1.02,16.63,1.18%,120.46M,11.54%,2.05B,-,-3.18,0.00%,119.04M,26.47%,6.20B,-,0.77,40.77%,19.86%,9.39%,2.00B,0.24,-83.75%,2.80%,5.05,-12.18%,8.58B,0.53,-209.85%,19.27%,23.65M,-20.77%,32.35,1.16,-,59.06%,29.00 -41.35%,-29.29%,14.72,0.63,-23.79% -,23.31%,11.03 54.15%,-28.72%,1.04 (6.11%),1.67,-7.73% 20.63%,32.33%,4.73%,4.05%,-,6.78 (39.86%),0.72,202.12%,28.74%,0.72,-,"Sep 02, 2025",1.11,43.57%,23.37%,71.61,3.62,16.67% -,1.20,-93.86%,13.76%,1.64,13.64,22.25%,1.52,-15.36%,19.37%,2.32,16.02,6700,1.21,Nov 20 BMO,6.63%,4.68M,17.01,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","10,875,713",6.18%,ZIM
